plant_id,variety_name,variety_code,zone_id,zone_name,planting_date,age_days,stage,health_status,current_height_cm,expected_height_cm,height_deviation_pct,current_girth_mm,is_grafted,graft_success,price_range_low,price_range_high
WN-2024-3728,Local Variety,LV,ZONE-E,Nursery Beds E,2024-11-28,133,growing,healthy,31.6,33.2,-5.1,3.3,True,True,1200,2000
WN-2024-3729,Franquette,FR,ZONE-A,Greenhouse A,2025-03-20,21,seedling,healthy,6.1,5.9,4.1,0.5,False,,1800,2800
WN-2024-3730,Chandler,CH,ZONE-E,Nursery Beds E,2024-05-13,332,ready_to_sell,healthy,123.0,116.2,5.8,8.5,True,True,2000,3000
WN-2024-3731,Kashmiri Walnut,KW,ZONE-B,Greenhouse B,2024-04-16,359,ready_to_sell,healthy,139.0,107.7,29.1,8.5,True,True,2500,3500
WN-2024-3732,Kashmiri Walnut,KW,ZONE-B,Greenhouse B,2024-10-31,161,growing,healthy,47.4,48.3,-1.8,4.1,True,True,2500,3500
WN-2024-3733,Franquette,FR,ZONE-A,Greenhouse A,2024-05-08,337,ready_to_sell,healthy,87.5,94.4,-7.3,7.5,False,,1800,2800
WN-2024-3734,Chandler,CH,ZONE-F,Hardening Zone F,2024-06-16,298,ready_to_sell,healthy,123.7,104.3,18.6,8.0,True,True,2000,3000
WN-2024-3735,Franquette,FR,ZONE-E,Nursery Beds E,2024-12-21,110,growing,healthy,29.4,30.8,-4.4,2.4,False,,1800,2800
WN-2024-3736,Local Variety,LV,ZONE-B,Greenhouse B,2024-07-10,274,ready_to_sell,healthy,48.2,68.5,-29.7,6.4,True,False,1200,2000
WN-2024-3737,Kashmiri Walnut,KW,ZONE-E,Nursery Beds E,2024-07-09,275,ready_to_sell,at_risk,82.2,82.5,-0.4,7.1,False,,2500,3500
WN-2024-3738,Kashmiri Walnut,KW,ZONE-A,Greenhouse A,2024-11-16,145,growing,healthy,52.5,43.5,20.6,2.5,False,,2500,3500
WN-2024-3739,Chandler,CH,ZONE-D,Open Field D,2025-02-12,57,young,healthy,19.6,19.9,-1.9,1.7,False,,2000,3000
WN-2024-3740,Kashmiri Walnut,KW,ZONE-A,Greenhouse A,2024-12-17,114,growing,healthy,36.5,34.2,6.7,2.8,False,,2500,3500
WN-2024-3741,Local Variety,LV,ZONE-C,Open Field C,2025-03-13,28,seedling,healthy,7.6,7.0,9.2,0.7,False,,1200,2000
WN-2024-3742,Kashmiri Walnut,KW,ZONE-B,Greenhouse B,2024-11-26,135,growing,healthy,41.1,40.5,1.4,3.0,True,False,2500,3500
WN-2024-3743,Chandler,CH,ZONE-A,Greenhouse A,2024-06-18,296,ready_to_sell,healthy,99.3,103.6,-4.2,8.5,False,,2000,3000
WN-2024-3744,Kashmiri Walnut,KW,ZONE-A,Greenhouse A,2024-10-25,167,growing,at_risk,47.3,50.1,-5.5,4.6,True,False,2500,3500
WN-2024-3745,Kashmiri Walnut,KW,ZONE-E,Nursery Beds E,2024-12-31,100,growing,healthy,26.2,30.0,-12.7,2.6,False,,2500,3500
WN-2024-3746,Kashmiri Walnut,KW,ZONE-A,Greenhouse A,2024-06-08,306,ready_to_sell,healthy,75.5,91.8,-17.7,7.9,False,,2500,3500
WN-2024-3747,Chandler,CH,ZONE-D,Open Field D,2024-11-29,132,growing,healthy,47.8,46.2,3.4,3.9,True,True,2000,3000
WN-2024-3748,Local Variety,LV,ZONE-F,Hardening Zone F,2024-05-11,334,ready_to_sell,critical,85.1,83.5,1.9,6.4,True,True,1200,2000
WN-2024-3749,Kashmiri Walnut,KW,ZONE-F,Hardening Zone F,2025-02-02,67,young,at_risk,22.5,20.1,12.1,1.3,False,,2500,3500
WN-2024-3750,Kashmiri Walnut,KW,ZONE-C,Open Field C,2024-04-30,345,ready_to_sell,healthy,90.4,103.5,-12.6,10.3,False,,2500,3500
WN-2024-3751,Chandler,CH,ZONE-A,Greenhouse A,2024-12-04,127,growing,healthy,53.0,44.4,19.3,3.9,True,True,2000,3000
WN-2024-3752,Local Variety,LV,ZONE-B,Greenhouse B,2025-01-18,82,young,healthy,20.3,20.5,-1.1,1.6,False,,1200,2000
WN-2024-3753,Local Variety,LV,ZONE-D,Open Field D,2025-03-04,37,young,at_risk,9.0,9.2,-3.1,0.8,False,,1200,2000
WN-2024-3754,Local Variety,LV,ZONE-A,Greenhouse A,2024-05-07,338,ready_to_sell,healthy,70.6,84.5,-16.5,6.5,True,False,1200,2000
WN-2024-3755,Kashmiri Walnut,KW,ZONE-E,Nursery Beds E,2025-02-03,66,young,healthy,19.1,19.8,-3.6,1.7,False,,2500,3500
WN-2024-3756,Kashmiri Walnut,KW,ZONE-C,Open Field C,2024-12-04,127,growing,healthy,28.6,38.1,-24.9,2.7,True,True,2500,3500
WN-2024-3757,Kashmiri Walnut,KW,ZONE-F,Hardening Zone F,2025-03-24,17,seedling,healthy,6.7,5.1,32.3,0.4,False,,2500,3500
WN-2024-3758,Kashmiri Walnut,KW,ZONE-D,Open Field D,2025-03-01,40,young,healthy,14.3,12.0,19.1,0.8,False,,2500,3500
WN-2024-3759,Kashmiri Walnut,KW,ZONE-C,Open Field C,2024-04-28,347,ready_to_sell,healthy,122.4,104.1,17.5,8.8,True,True,2500,3500
WN-2024-3760,Kashmiri Walnut,KW,ZONE-F,Hardening Zone F,2024-07-01,283,ready_to_sell,healthy,73.0,84.9,-14.0,7.0,False,,2500,3500
WN-2024-3761,Chandler,CH,ZONE-C,Open Field C,2024-06-04,310,ready_to_sell,healthy,130.5,108.5,20.3,8.6,True,True,2000,3000
WN-2024-3762,Local Variety,LV,ZONE-E,Nursery Beds E,2024-04-28,347,ready_to_sell,healthy,74.6,86.8,-13.9,5.9,False,,1200,2000
WN-2024-3763,Franquette,FR,ZONE-A,Greenhouse A,2024-05-01,344,ready_to_sell,healthy,70.4,96.3,-26.9,7.7,False,,1800,2800
WN-2024-3764,Kashmiri Walnut,KW,ZONE-B,Greenhouse B,2024-05-18,327,ready_to_sell,healthy,125.8,98.1,28.2,9.1,False,,2500,3500
WN-2024-3765,Pusa Kanchan,PK,ZONE-D,Open Field D,2024-06-28,286,ready_to_sell,healthy,78.1,91.5,-14.7,7.4,True,True,2200,3200
WN-2024-3766,Local Variety,LV,ZONE-A,Greenhouse A,2024-07-09,275,ready_to_sell,critical,82.2,68.8,19.5,5.8,False,,1200,2000
WN-2024-3767,Franquette,FR,ZONE-A,Greenhouse A,2024-07-29,255,mature,healthy,63.9,71.4,-10.5,6.9,False,,1800,2800
WN-2024-3768,Chandler,CH,ZONE-C,Open Field C,2024-07-27,257,mature,healthy,99.0,89.9,10.0,6.4,False,,2000,3000
WN-2024-3769,Local Variety,LV,ZONE-F,Hardening Zone F,2024-08-05,248,mature,critical,55.1,62.0,-11.2,4.3,False,,1200,2000
WN-2024-3770,Kashmiri Walnut,KW,ZONE-B,Greenhouse B,2025-02-15,54,young,healthy,10.3,16.2,-36.4,1.4,False,,2500,3500
WN-2024-3771,Pusa Kanchan,PK,ZONE-D,Open Field D,2024-07-21,263,mature,critical,80.1,84.2,-4.8,7.7,True,True,2200,3200
WN-2024-3772,Kashmiri Walnut,KW,ZONE-D,Open Field D,2025-03-14,27,seedling,at_risk,7.8,8.1,-3.8,0.5,False,,2500,3500
WN-2024-3773,Kashmiri Walnut,KW,ZONE-F,Hardening Zone F,2025-01-14,86,young,healthy,22.4,25.8,-13.3,2.2,False,,2500,3500
WN-2024-3774,Pusa Kanchan,PK,ZONE-F,Hardening Zone F,2024-04-26,349,ready_to_sell,healthy,106.3,111.7,-4.8,7.1,True,True,2200,3200
WN-2024-3775,Kashmiri Walnut,KW,ZONE-A,Greenhouse A,2024-05-01,344,ready_to_sell,healthy,87.2,103.2,-15.5,9.2,False,,2500,3500
WN-2024-3776,Kashmiri Walnut,KW,ZONE-A,Greenhouse A,2024-08-20,233,mature,healthy,56.9,69.9,-18.6,6.1,True,True,2500,3500
WN-2024-3777,Chandler,CH,ZONE-C,Open Field C,2025-02-14,55,young,healthy,23.8,19.2,23.4,1.4,False,,2000,3000
WN-2024-3778,Chandler,CH,ZONE-A,Greenhouse A,2025-02-21,48,young,healthy,17.9,16.8,6.6,1.7,False,,2000,3000
WN-2024-3779,Local Variety,LV,ZONE-A,Greenhouse A,2025-01-04,96,growing,healthy,26.4,24.0,10.0,1.6,False,,1200,2000
WN-2024-3780,Pusa Kanchan,PK,ZONE-B,Greenhouse B,2024-07-21,263,mature,healthy,62.2,84.2,-26.1,7.0,False,,2200,3200
WN-2024-3781,Kashmiri Walnut,KW,ZONE-D,Open Field D,2024-12-02,129,growing,healthy,51.8,38.7,33.8,3.3,False,,2500,3500
WN-2024-3782,Kashmiri Walnut,KW,ZONE-F,Hardening Zone F,2024-10-08,184,mature,healthy,52.6,55.2,-4.7,3.9,True,True,2500,3500
WN-2024-3783,Chandler,CH,ZONE-B,Greenhouse B,2025-02-09,60,young,healthy,16.8,21.0,-20.0,1.6,False,,2000,3000
WN-2024-3784,Chandler,CH,ZONE-F,Hardening Zone F,2025-02-18,51,young,healthy,23.6,17.8,32.2,1.0,False,,2000,3000
WN-2024-3785,Franquette,FR,ZONE-D,Open Field D,2024-10-28,164,growing,healthy,60.2,45.9,31.2,3.4,True,True,1800,2800
WN-2024-3786,Pusa Kanchan,PK,ZONE-B,Greenhouse B,2024-08-23,230,mature,healthy,63.1,73.6,-14.3,4.7,True,True,2200,3200
WN-2024-3787,Kashmiri Walnut,KW,ZONE-A,Greenhouse A,2024-07-29,255,mature,healthy,72.2,76.5,-5.6,5.6,True,True,2500,3500
WN-2024-3788,Franquette,FR,ZONE-F,Hardening Zone F,2024-08-10,243,mature,critical,67.9,68.0,-0.1,5.0,True,True,1800,2800
WN-2024-3789,Chandler,CH,ZONE-F,Hardening Zone F,2024-09-11,211,mature,healthy,53.5,73.8,-27.5,5.6,True,True,2000,3000
WN-2024-3790,Franquette,FR,ZONE-F,Hardening Zone F,2024-10-03,189,mature,healthy,67.3,52.9,27.1,4.9,True,True,1800,2800
WN-2024-3791,Kashmiri Walnut,KW,ZONE-F,Hardening Zone F,2024-07-07,277,ready_to_sell,healthy,87.0,83.1,4.7,5.1,True,False,2500,3500
WN-2024-3792,Local Variety,LV,ZONE-E,Nursery Beds E,2024-04-18,357,ready_to_sell,healthy,76.9,89.2,-13.9,6.7,False,,1200,2000
WN-2024-3793,Pusa Kanchan,PK,ZONE-F,Hardening Zone F,2024-08-05,248,mature,healthy,88.1,79.4,11.1,6.1,True,True,2200,3200
WN-2024-3794,Pusa Kanchan,PK,ZONE-A,Greenhouse A,2024-11-05,156,growing,healthy,46.0,49.9,-7.8,4.2,False,,2200,3200
WN-2024-3795,Kashmiri Walnut,KW,ZONE-E,Nursery Beds E,2025-03-20,21,seedling,healthy,7.6,6.3,20.3,0.5,False,,2500,3500
WN-2024-3796,Pusa Kanchan,PK,ZONE-F,Hardening Zone F,2025-03-11,30,young,at_risk,8.5,9.6,-11.2,0.5,False,,2200,3200
WN-2024-3797,Franquette,FR,ZONE-C,Open Field C,2025-01-20,80,young,healthy,22.4,22.4,-0.1,1.7,False,,1800,2800
WN-2024-3798,Kashmiri Walnut,KW,ZONE-B,Greenhouse B,2025-03-10,31,young,healthy,11.6,9.3,24.2,0.8,False,,2500,3500
WN-2024-3799,Local Variety,LV,ZONE-A,Greenhouse A,2025-01-09,91,growing,healthy,23.5,22.8,3.1,2.0,False,,1200,2000
WN-2024-3800,Kashmiri Walnut,KW,ZONE-A,Greenhouse A,2024-07-15,269,mature,healthy,74.6,80.7,-7.5,7.0,True,False,2500,3500
WN-2024-3801,Kashmiri Walnut,KW,ZONE-A,Greenhouse A,2024-12-19,112,growing,healthy,28.0,33.6,-16.7,3.0,False,,2500,3500
WN-2024-3802,Kashmiri Walnut,KW,ZONE-C,Open Field C,2024-09-30,192,mature,healthy,59.5,57.6,3.2,4.2,False,,2500,3500
WN-2024-3803,Local Variety,LV,ZONE-E,Nursery Beds E,2024-10-06,186,mature,healthy,47.9,46.5,3.0,4.7,True,True,1200,2000
WN-2024-3804,Chandler,CH,ZONE-C,Open Field C,2025-02-16,53,young,healthy,22.6,18.5,21.7,1.8,False,,2000,3000
WN-2024-3805,Franquette,FR,ZONE-F,Hardening Zone F,2025-01-28,72,young,healthy,20.9,20.2,3.6,1.5,False,,1800,2800
WN-2024-3806,Kashmiri Walnut,KW,ZONE-F,Hardening Zone F,2024-05-27,318,ready_to_sell,healthy,102.3,95.4,7.2,6.8,False,,2500,3500
WN-2024-3807,Kashmiri Walnut,KW,ZONE-C,Open Field C,2024-06-05,309,ready_to_sell,healthy,85.1,92.7,-8.1,7.7,True,False,2500,3500
WN-2024-3808,Kashmiri Walnut,KW,ZONE-F,Hardening Zone F,2024-08-17,236,mature,critical,62.8,70.8,-11.3,5.3,True,True,2500,3500
WN-2024-3809,Chandler,CH,ZONE-D,Open Field D,2024-04-21,354,ready_to_sell,healthy,121.4,123.9,-2.1,8.0,True,False,2000,3000
WN-2024-3810,Franquette,FR,ZONE-A,Greenhouse A,2025-02-28,41,young,healthy,12.1,11.5,5.4,1.1,False,,1800,2800
WN-2024-3811,Local Variety,LV,ZONE-D,Open Field D,2025-01-04,96,growing,healthy,22.0,24.0,-8.5,1.6,False,,1200,2000
WN-2024-3812,Pusa Kanchan,PK,ZONE-F,Hardening Zone F,2024-04-12,363,ready_to_sell,healthy,123.8,116.2,6.6,8.8,True,True,2200,3200
WN-2024-3813,Chandler,CH,ZONE-D,Open Field D,2024-04-11,364,ready_to_sell,healthy,124.7,127.4,-2.1,9.5,True,True,2000,3000
WN-2024-3814,Local Variety,LV,ZONE-F,Hardening Zone F,2024-04-30,345,ready_to_sell,healthy,87.6,86.2,1.5,6.9,False,,1200,2000
WN-2024-3815,Pusa Kanchan,PK,ZONE-A,Greenhouse A,2024-12-18,113,growing,healthy,37.2,36.2,2.9,2.6,False,,2200,3200
WN-2024-3816,Kashmiri Walnut,KW,ZONE-F,Hardening Zone F,2024-04-27,348,ready_to_sell,healthy,97.0,104.4,-7.1,7.8,False,,2500,3500
WN-2024-3817,Franquette,FR,ZONE-B,Greenhouse B,2024-07-01,283,ready_to_sell,healthy,94.1,79.2,18.7,6.1,True,True,1800,2800
WN-2024-3818,Kashmiri Walnut,KW,ZONE-A,Greenhouse A,2024-12-02,129,growing,healthy,38.9,38.7,0.6,3.4,True,True,2500,3500
WN-2024-3819,Local Variety,LV,ZONE-D,Open Field D,2025-01-18,82,young,healthy,19.9,20.5,-3.1,1.7,False,,1200,2000
WN-2024-3820,Chandler,CH,ZONE-F,Hardening Zone F,2024-11-26,135,growing,healthy,47.6,47.2,0.7,3.5,False,,2000,3000
WN-2024-3821,Franquette,FR,ZONE-B,Greenhouse B,2025-01-08,92,growing,critical,26.4,25.8,2.6,1.9,False,,1800,2800
WN-2024-3822,Kashmiri Walnut,KW,ZONE-D,Open Field D,2025-01-15,85,young,healthy,16.2,25.5,-36.4,2.0,False,,2500,3500
WN-2024-3823,Kashmiri Walnut,KW,ZONE-F,Hardening Zone F,2024-11-29,132,growing,critical,41.4,39.6,4.6,2.8,True,True,2500,3500
WN-2024-3824,Chandler,CH,ZONE-C,Open Field C,2024-09-18,204,mature,healthy,84.6,71.4,18.5,6.5,True,True,2000,3000
WN-2024-3825,Pusa Kanchan,PK,ZONE-F,Hardening Zone F,2024-09-30,192,mature,healthy,69.1,61.4,12.5,5.0,False,,2200,3200
WN-2024-3826,Kashmiri Walnut,KW,ZONE-A,Greenhouse A,2024-10-31,161,growing,healthy,43.5,48.3,-9.9,3.6,False,,2500,3500
WN-2024-3827,Pusa Kanchan,PK,ZONE-A,Greenhouse A,2024-08-09,244,mature,healthy,88.9,78.1,13.8,5.9,True,False,2200,3200
WN-2024-3828,Kashmiri Walnut,KW,ZONE-C,Open Field C,2024-10-05,187,mature,healthy,68.8,56.1,22.7,4.8,True,True,2500,3500
WN-2024-3829,Pusa Kanchan,PK,ZONE-B,Greenhouse B,2025-02-10,59,young,at_risk,15.0,18.9,-20.4,1.3,False,,2200,3200
WN-2024-3830,Chandler,CH,ZONE-F,Hardening Zone F,2025-01-07,93,growing,healthy,40.5,32.5,24.4,2.9,False,,2000,3000
WN-2024-3831,Kashmiri Walnut,KW,ZONE-C,Open Field C,2025-01-24,76,young,healthy,24.1,22.8,5.6,2.0,False,,2500,3500
WN-2024-3832,Chandler,CH,ZONE-D,Open Field D,2024-10-11,181,mature,healthy,65.4,63.3,3.2,5.6,True,False,2000,3000
WN-2024-3833,Local Variety,LV,ZONE-B,Greenhouse B,2024-12-24,107,growing,healthy,19.9,26.8,-25.4,2.0,False,,1200,2000
WN-2024-3834,Chandler,CH,ZONE-D,Open Field D,2024-05-27,318,ready_to_sell,healthy,92.8,111.3,-16.6,11.0,True,True,2000,3000
WN-2024-3835,Kashmiri Walnut,KW,ZONE-F,Hardening Zone F,2024-06-20,294,ready_to_sell,healthy,79.0,88.2,-10.5,5.9,False,,2500,3500
WN-2024-3836,Franquette,FR,ZONE-A,Greenhouse A,2024-11-25,136,growing,at_risk,39.2,38.1,2.9,3.2,True,True,1800,2800
WN-2024-3837,Chandler,CH,ZONE-E,Nursery Beds E,2024-11-22,139,growing,at_risk,49.8,48.6,2.4,4.3,True,True,2000,3000
WN-2024-3838,Kashmiri Walnut,KW,ZONE-F,Hardening Zone F,2024-05-31,314,ready_to_sell,healthy,113.4,94.2,20.4,7.9,True,True,2500,3500
WN-2024-3839,Kashmiri Walnut,KW,ZONE-A,Greenhouse A,2025-01-30,70,young,healthy,16.2,21.0,-22.7,1.9,False,,2500,3500
WN-2024-3840,Chandler,CH,ZONE-A,Greenhouse A,2025-03-15,26,seedling,healthy,9.9,9.1,8.6,0.8,False,,2000,3000
WN-2024-3841,Kashmiri Walnut,KW,ZONE-D,Open Field D,2024-06-17,297,ready_to_sell,healthy,77.8,89.1,-12.7,7.4,True,True,2500,3500
WN-2024-3842,Chandler,CH,ZONE-C,Open Field C,2024-06-19,295,ready_to_sell,healthy,115.8,103.2,12.2,8.7,False,,2000,3000
WN-2024-3843,Kashmiri Walnut,KW,ZONE-E,Nursery Beds E,2024-06-21,293,ready_to_sell,healthy,108.7,87.9,23.6,7.3,False,,2500,3500
WN-2024-3844,Franquette,FR,ZONE-C,Open Field C,2024-10-15,177,growing,healthy,60.5,49.6,22.0,4.3,False,,1800,2800
WN-2024-3845,Chandler,CH,ZONE-F,Hardening Zone F,2024-04-21,354,ready_to_sell,at_risk,121.8,123.9,-1.7,11.6,False,,2000,3000
WN-2024-3846,Kashmiri Walnut,KW,ZONE-F,Hardening Zone F,2024-11-15,146,growing,critical,44.5,43.8,1.6,3.5,False,,2500,3500
WN-2024-3847,Franquette,FR,ZONE-D,Open Field D,2025-02-15,54,young,healthy,17.1,15.1,13.4,1.4,False,,1800,2800
WN-2024-3848,Local Variety,LV,ZONE-B,Greenhouse B,2024-04-22,353,ready_to_sell,healthy,98.8,88.2,11.9,6.8,False,,1200,2000
WN-2024-3849,Chandler,CH,ZONE-C,Open Field C,2024-07-17,267,mature,healthy,105.7,93.4,13.1,7.1,False,,2000,3000
WN-2024-3850,Pusa Kanchan,PK,ZONE-A,Greenhouse A,2024-07-17,267,mature,critical,113.6,85.4,32.9,5.7,True,True,2200,3200
WN-2024-3851,Kashmiri Walnut,KW,ZONE-C,Open Field C,2024-06-12,302,ready_to_sell,healthy,95.9,90.6,5.9,6.3,True,True,2500,3500
WN-2024-3852,Kashmiri Walnut,KW,ZONE-F,Hardening Zone F,2024-04-22,353,ready_to_sell,healthy,129.1,105.9,21.9,7.2,True,True,2500,3500
WN-2024-3853,Chandler,CH,ZONE-D,Open Field D,2024-06-15,299,ready_to_sell,at_risk,124.6,104.6,19.1,9.0,False,,2000,3000
WN-2024-3854,Franquette,FR,ZONE-B,Greenhouse B,2024-04-28,347,ready_to_sell,healthy,85.6,97.2,-11.9,8.6,True,True,1800,2800
WN-2024-3855,Pusa Kanchan,PK,ZONE-D,Open Field D,2024-07-24,260,mature,healthy,93.9,83.2,12.9,6.6,True,True,2200,3200
WN-2024-3856,Franquette,FR,ZONE-C,Open Field C,2024-05-11,334,ready_to_sell,at_risk,94.2,93.5,0.7,7.9,True,True,1800,2800
WN-2024-3857,Kashmiri Walnut,KW,ZONE-A,Greenhouse A,2024-11-04,157,growing,healthy,65.0,47.1,37.9,4.5,True,True,2500,3500
WN-2024-3858,Chandler,CH,ZONE-D,Open Field D,2024-08-15,238,mature,healthy,100.6,83.3,20.8,7.2,True,True,2000,3000
WN-2024-3859,Kashmiri Walnut,KW,ZONE-D,Open Field D,2024-06-28,286,ready_to_sell,healthy,94.3,85.8,9.9,6.2,True,False,2500,3500
WN-2024-3860,Kashmiri Walnut,KW,ZONE-F,Hardening Zone F,2024-11-23,138,growing,healthy,42.8,41.4,3.5,3.1,False,,2500,3500
WN-2024-3861,Kashmiri Walnut,KW,ZONE-F,Hardening Zone F,2024-05-15,330,ready_to_sell,at_risk,88.4,99.0,-10.7,9.1,False,,2500,3500
WN-2024-3862,Franquette,FR,ZONE-A,Greenhouse A,2024-12-23,108,growing,at_risk,25.2,30.2,-16.6,2.5,False,,1800,2800
WN-2024-3863,Kashmiri Walnut,KW,ZONE-D,Open Field D,2025-03-26,15,seedling,healthy,4.1,4.5,-9.8,0.4,False,,2500,3500
WN-2024-3864,Local Variety,LV,ZONE-D,Open Field D,2024-10-22,170,growing,healthy,47.4,42.5,11.5,3.2,False,,1200,2000
WN-2024-3865,Chandler,CH,ZONE-F,Hardening Zone F,2024-08-29,224,mature,healthy,77.6,78.4,-1.1,6.0,False,,2000,3000
WN-2024-3866,Kashmiri Walnut,KW,ZONE-B,Greenhouse B,2025-04-02,8,seedling,healthy,2.2,2.4,-6.3,0.2,False,,2500,3500
WN-2024-3867,Franquette,FR,ZONE-E,Nursery Beds E,2025-02-05,64,young,healthy,22.5,17.9,25.3,1.5,False,,1800,2800
WN-2024-3868,Chandler,CH,ZONE-F,Hardening Zone F,2024-10-06,186,mature,healthy,67.6,65.1,3.8,6.4,True,True,2000,3000
WN-2024-3869,Pusa Kanchan,PK,ZONE-F,Hardening Zone F,2025-02-15,54,young,healthy,18.0,17.3,4.4,1.3,False,,2200,3200
WN-2024-3870,Kashmiri Walnut,KW,ZONE-B,Greenhouse B,2024-04-27,348,ready_to_sell,healthy,95.9,104.4,-8.2,8.2,True,True,2500,3500
WN-2024-3871,Pusa Kanchan,PK,ZONE-C,Open Field C,2024-06-06,308,ready_to_sell,critical,116.3,98.6,18.0,7.5,True,True,2200,3200
WN-2024-3872,Chandler,CH,ZONE-F,Hardening Zone F,2025-02-16,53,young,healthy,21.1,18.5,13.5,1.7,False,,2000,3000
WN-2024-3873,Franquette,FR,ZONE-E,Nursery Beds E,2024-06-05,309,ready_to_sell,healthy,79.6,86.5,-8.0,6.3,False,,1800,2800
WN-2024-3874,Local Variety,LV,ZONE-D,Open Field D,2024-05-20,325,ready_to_sell,healthy,83.6,81.2,2.9,7.3,True,False,1200,2000
WN-2024-3875,Pusa Kanchan,PK,ZONE-B,Greenhouse B,2024-06-25,289,ready_to_sell,healthy,99.5,92.5,7.6,7.3,False,,2200,3200
WN-2024-3876,Kashmiri Walnut,KW,ZONE-B,Greenhouse B,2024-08-10,243,mature,healthy,89.0,72.9,22.1,5.8,False,,2500,3500
WN-2024-3877,Kashmiri Walnut,KW,ZONE-D,Open Field D,2024-11-06,155,growing,healthy,51.0,46.5,9.6,3.0,False,,2500,3500
WN-2024-3878,Chandler,CH,ZONE-F,Hardening Zone F,2025-01-09,91,growing,healthy,32.5,31.8,2.1,2.8,False,,2000,3000
WN-2024-3879,Kashmiri Walnut,KW,ZONE-B,Greenhouse B,2024-11-26,135,growing,healthy,33.0,40.5,-18.4,3.2,True,True,2500,3500
WN-2024-3880,Kashmiri Walnut,KW,ZONE-A,Greenhouse A,2025-01-13,87,young,healthy,26.8,26.1,2.5,2.2,False,,2500,3500
WN-2024-3881,Franquette,FR,ZONE-D,Open Field D,2024-04-14,361,ready_to_sell,healthy,89.7,101.1,-11.3,8.2,True,True,1800,2800
WN-2024-3882,Pusa Kanchan,PK,ZONE-C,Open Field C,2024-09-18,204,mature,healthy,57.9,65.3,-11.3,4.6,True,True,2200,3200
WN-2024-3883,Local Variety,LV,ZONE-D,Open Field D,2024-12-24,107,growing,healthy,27.4,26.8,2.4,2.2,False,,1200,2000
WN-2024-3884,Chandler,CH,ZONE-F,Hardening Zone F,2025-01-31,69,young,healthy,21.7,24.1,-10.3,1.3,False,,2000,3000
WN-2024-3885,Franquette,FR,ZONE-A,Greenhouse A,2024-10-22,170,growing,healthy,52.4,47.6,10.1,4.3,True,False,1800,2800
WN-2024-3886,Kashmiri Walnut,KW,ZONE-D,Open Field D,2024-08-30,223,mature,healthy,65.1,66.9,-2.7,4.9,True,True,2500,3500
WN-2024-3887,Kashmiri Walnut,KW,ZONE-A,Greenhouse A,2025-03-04,37,young,healthy,12.8,11.1,15.7,0.9,False,,2500,3500
WN-2024-3888,Chandler,CH,ZONE-A,Greenhouse A,2024-06-09,305,ready_to_sell,healthy,114.1,106.8,6.8,7.2,False,,2000,3000
WN-2024-3889,Chandler,CH,ZONE-D,Open Field D,2024-12-20,111,growing,healthy,33.6,38.8,-13.5,2.7,False,,2000,3000
WN-2024-3890,Chandler,CH,ZONE-B,Greenhouse B,2025-03-11,30,young,healthy,12.0,10.5,14.2,0.9,False,,2000,3000
WN-2024-3891,Kashmiri Walnut,KW,ZONE-F,Hardening Zone F,2025-03-22,19,seedling,critical,5.8,5.7,2.5,0.4,False,,2500,3500
WN-2024-3892,Kashmiri Walnut,KW,ZONE-B,Greenhouse B,2025-02-19,50,young,healthy,13.8,15.0,-8.3,1.4,False,,2500,3500
WN-2024-3893,Kashmiri Walnut,KW,ZONE-D,Open Field D,2024-08-05,248,mature,healthy,66.5,74.4,-10.7,5.8,True,True,2500,3500
WN-2024-3894,Local Variety,LV,ZONE-F,Hardening Zone F,2024-08-14,239,mature,healthy,57.7,59.8,-3.4,4.9,True,True,1200,2000
WN-2024-3895,Chandler,CH,ZONE-D,Open Field D,2024-06-30,284,ready_to_sell,healthy,94.2,99.4,-5.3,7.5,True,False,2000,3000
WN-2024-3896,Chandler,CH,ZONE-F,Hardening Zone F,2024-05-18,327,ready_to_sell,healthy,123.9,114.4,8.3,10.5,True,True,2000,3000
WN-2024-3897,Local Variety,LV,ZONE-B,Greenhouse B,2024-08-16,237,mature,healthy,50.8,59.2,-14.2,4.7,True,True,1200,2000
WN-2024-3898,Franquette,FR,ZONE-D,Open Field D,2024-04-30,345,ready_to_sell,healthy,78.8,96.6,-18.4,7.2,False,,1800,2800
WN-2024-3899,Local Variety,LV,ZONE-C,Open Field C,2024-11-15,146,growing,healthy,27.5,36.5,-24.7,2.7,True,False,1200,2000
WN-2024-3900,Kashmiri Walnut,KW,ZONE-B,Greenhouse B,2024-05-03,342,ready_to_sell,healthy,90.8,102.6,-11.5,10.4,True,False,2500,3500
WN-2024-3901,Chandler,CH,ZONE-F,Hardening Zone F,2024-05-19,326,ready_to_sell,healthy,90.8,114.1,-20.4,7.7,False,,2000,3000
WN-2024-3902,Chandler,CH,ZONE-D,Open Field D,2024-11-24,137,growing,healthy,48.7,47.9,1.6,4.3,True,True,2000,3000
WN-2024-3903,Local Variety,LV,ZONE-B,Greenhouse B,2024-11-19,142,growing,healthy,33.6,35.5,-5.2,2.8,False,,1200,2000
WN-2024-3904,Kashmiri Walnut,KW,ZONE-C,Open Field C,2024-04-21,354,ready_to_sell,at_risk,115.9,106.2,9.2,10.0,True,True,2500,3500
WN-2024-3905,Chandler,CH,ZONE-C,Open Field C,2024-08-22,231,mature,healthy,90.4,80.8,11.8,6.4,True,True,2000,3000
